Distance_(pixels),Gray_Value
1222,7628.500
1223,7439.000
1224,7116.600
1225,6651.900
1226,6061.700
1227,5535.200
1228,5271.600
1229,5352.900
1230,5779.900
1231,6384.800
1232,6947.900
1233,7389.200
1234,7693.800
1235,7854.800
1236,7903.300
1237,7926.500
1238,7927.500
1239,7932.500
1240,7933.800
1241,7901.200
1242,7838.100
1243,7748.800
1244,7628.900
1245,7404.900
1246,7177.000
1247,6951.700
1248,6841.600
1249,6882.000
1250,6970.100
1251,7111.100
1252,7260.900
1253,7382.700
1254,7471.000
1255,7523.500
1256,7555.200
1257,7602.700
1258,7597.300
1259,7596.100
1260,7545.500
1261,7417.600
1262,7311.100
1263,7229.800
1264,7238.500
1265,7339.200
1266,7506.000
1267,7602.600
1268,7656.200
1269,7682.800
1270,7657.400
1271,7634.900
1272,7628.400
1273,7613.900
1274,7663.100
1275,7741.200
1276,7744.200
1277,7757.200
1278,7771.000
1279,7775.000
1280,7748.300
1281,7716.600
1282,7694.900
1283,7641.900
1284,7650.000
1285,7681.300
1286,7723.400
1287,7742.500
1288,7787.700
1289,7789.900
1290,7783.300
1291,7752.500
1292,7730.900
1293,7692.300
1294,7666.500
1295,7632.200
1296,7575.900
1297,7503.000
1298,7444.900
1299,7433.800
1300,7483.800
1301,7558.400
1302,7639.800
1303,7703.900
1304,7732.700
1305,7741.600
1306,7743.800
1307,7708.000
1308,7629.600
1309,7575.900
1310,7577.500
1311,7611.500
1312,7687.300
1313,7757.800
1314,7861.400
1315,7913.000
1316,7943.700
1317,7988.000
1318,7980.300
1319,7973.300
1320,7952.300
1321,7938.300
1322,7927.000
1323,7899.500
1324,7902.400
1325,7931.700
1326,7924.400
1327,7907.300
1328,7916.600
1329,7919.600
1330,7904.400
1331,7886.500
1332,7885.800
1333,7894.700
1334,7864.000
1335,7855.000
1336,7820.700
1337,7806.400
1338,7801.000
1339,7794.200
1340,7775.600
1341,7763.700
1342,7737.300
1343,7689.300
1344,7619.100
1345,7520.200
1346,7376.300
1347,7265.500
1348,7199.400
1349,7157.400
1350,7185.400
1351,7274.100
1352,7347.600
1353,7400.100
1354,7430.300
1355,7429.900
1356,7440.900
1357,7406.200
1358,7307.600
1359,7122.800
1360,6798.200
1361,6335.500
1362,5819.100
1363,5459.400
1364,5423.100
1365,5730.600
1366,6158.200
1367,6604.700
1368,6968.100
1369,7167.200
1370,7266.500
1371,7308.400
1372,7322.500
1373,7326.400
1374,7268.800
1375,7231.900
1376,7198.200
1377,7168.200
1378,7122.100
1379,7099.900
1380,7095.800
1381,7079.000
1382,7089.200
1383,7109.300
1384,7137.900
1385,7171.200
1386,7220.400
1387,7238.700
1388,7248.500
1389,7242.700
1390,7238.900
1391,7210.200
1392,7161.300
1393,7100.100
1394,7051.500
1395,7010.500
1396,6993.200
1397,6978.600
1398,6968.400
1399,6990.700
1400,6965.700
1401,7006.800
1402,7066.800
1403,7114.600
1404,7146.300
1405,7130.100
1406,7084.900
1407,7039.700
1408,6976.100
1409,6927.900
1410,6905.400
1411,6912.000
1412,6947.700
1413,6969.900
1414,6990.100
1415,7016.200
1416,7012.500
1417,7038.800
1418,7097.100
1419,7139.900
1420,7156.500
1421,7173.500
1422,7179.700
1423,7157.900
1424,7164.700
1425,7172.900
1426,7135.400
1427,7107.200
1428,7119.000
1429,7127.100
1430,7149.100
1431,7170.000
1432,7181.300
1433,7193.800
1434,7187.700
1435,7220.100
1436,7259.000
1437,7258.700
1438,7248.300
1439,7245.600
1440,7274.700
1441,7274.600
1442,7256.800
1443,7233.000
1444,7215.300
1445,7206.300
1446,7198.600
1447,7178.000
1448,7167.800
1449,7175.600
1450,7153.700
1451,7102.400
1452,7067.200
1453,7012.000
1454,6959.000
1455,6952.800
1456,6965.400
1457,6992.900
1458,7022.000
1459,7048.200
1460,7097.000
1461,7099.200
1462,7088.700
1463,7102.500
1464,7088.100
1465,7069.300
1466,7034.200
1467,7007.700
1468,6977.800
1469,6959.600
1470,6964.800
1471,7008.000
1472,7092.200
1473,7144.800
1474,7228.300
1475,7279.100
1476,7325.100
1477,7349.500
1478,7407.400
1479,7454.700
1480,7490.100
1481,7494.100
1482,7511.800
1483,7502.000
1484,7479.800
1485,7478.600
1486,7484.800
1487,7515.000
1488,7522.800
1489,7504.200
1490,7491.000
1491,7509.100
1492,7497.200
1493,7482.000
1494,7449.800
1495,7422.200
1496,7376.900
1497,7327.300
1498,7285.900
1499,7265.200
1500,7228.700
1501,7169.700
1502,7067.100
1503,6858.600
1504,6585.000
1505,6325.600
1506,6243.300
