Distance_(pixels),Gray_Value
1274,9431.143
1275,9494.857
1276,9574.857
1277,9617.143
1278,9623.571
1279,9596.429
1280,9580.143
1281,9533.286
1282,9503.429
1283,9518.714
1284,9542.286
1285,9582.857
1286,9630.714
1287,9687.000
1288,9699.714
1289,9705.571
1290,9709.714
1291,9682.714
1292,9641.571
1293,9624.429
1294,9572.571
1295,9513.143
1296,9416.143
1297,9311.857
1298,9232.857
1299,9221.571
1300,9267.429
1301,9307.000
1302,9379.429
1303,9457.571
1304,9499.571
1305,9498.000
1306,9437.571
1307,9379.000
1308,9296.143
1309,9201.857
1310,9185.429
1311,9200.429
1312,9293.286
1313,9365.714
1314,9440.429
1315,9506.143
1316,9520.714
1317,9535.857
1318,9534.857
1319,9496.000
1320,9479.286
1321,9448.857
1322,9363.429
1323,9344.429
1324,9364.714
1325,9359.857
1326,9371.000
1327,9354.571
1328,9370.000
1329,9423.714
1330,9409.143
1331,9390.714
1332,9400.714
1333,9411.000
1334,9395.857
1335,9375.000
1336,9379.286
1337,9380.000
1338,9418.857
1339,9455.000
1340,9428.571
1341,9414.571
1342,9371.714
1343,9322.571
1344,9279.857
1345,9203.429
1346,9067.429
1347,8913.286
1348,8806.571
1349,8843.571
1350,8940.000
1351,9066.571
1352,9193.143
1353,9243.571
1354,9237.429
1355,9278.571
1356,9268.286
1357,9222.000
1358,9101.143
1359,8857.714
1360,8445.571
1361,7872.429
1362,7262.714
1363,6875.000
1364,6916.143
1365,7338.286
1366,7929.571
1367,8503.714
1368,8966.571
1369,9265.429
1370,9410.286
1371,9447.286
1372,9477.714
1373,9500.143
1374,9456.000
1375,9440.286
1376,9434.857
1377,9415.000
1378,9368.000
1379,9351.143
1380,9358.286
1381,9390.000
1382,9434.143
1383,9500.286
1384,9550.286
1385,9615.143
1386,9691.714
1387,9721.143
1388,9781.143
1389,9849.857
1390,9827.000
1391,9798.714
1392,9751.286
1393,9682.286
1394,9684.714
1395,9708.143
1396,9688.714
1397,9691.714
1398,9725.143
1399,9776.000
1400,9806.571
1401,9864.857
1402,9938.857
1403,10007.571
1404,10065.571
1405,10072.714
1406,10005.429
1407,9922.714
1408,9840.857
1409,9811.286
1410,9799.714
1411,9806.714
1412,9842.143
1413,9846.571
1414,9826.571
1415,9861.857
1416,9980.143
1417,10018.714
1418,10056.000
1419,10118.000
1420,10151.143
1421,10154.571
1422,10142.143
1423,10101.143
1424,10087.571
1425,10048.143
1426,10034.143
1427,10035.000
1428,10067.714
1429,10081.714
1430,10124.000
1431,10164.000
1432,10176.857
1433,10178.714
1434,10186.000
1435,10194.000
1436,10216.000
1437,10233.000
1438,10236.714
1439,10275.143
1440,10300.714
1441,10271.429
1442,10246.143
1443,10244.143
1444,10250.857
1445,10268.857
1446,10234.857
1447,10232.571
1448,10222.286
1449,10202.429
1450,10156.714
1451,10096.143
1452,10054.286
1453,9983.857
1454,9923.143
1455,9889.857
1456,9910.286
1457,9951.143
1458,9943.143
1459,9990.286
1460,10041.571
1461,10012.714
1462,9985.286
1463,9947.857
1464,9909.000
1465,9862.000
1466,9754.429
1467,9676.000
1468,9600.714
1469,9541.429
1470,9507.571
1471,9531.429
1472,9595.571
1473,9608.714
1474,9650.000
1475,9660.571
1476,9709.571
1477,9743.429
1478,9742.286
1479,9736.714
1480,9737.714
1481,9694.857
1482,9706.143
1483,9683.857
1484,9659.714
1485,9627.429
1486,9604.857
1487,9633.000
1488,9679.286
1489,9653.286
1490,9627.000
1491,9650.714
1492,9595.286
1493,9568.143
1494,9522.143
1495,9465.143
1496,9401.000
1497,9389.857
1498,9360.571
1499,9338.857
1500,9277.714
1501,9179.286
1502,9029.857
1503,8763.429
1504,8408.857
1505,8149.000
1506,8018.286
1507,8099.714
1508,8337.571
1509,8643.571
1510,8885.429
1511,9062.571
1512,9154.857
1513,9149.429
1514,9150.000
1515,9146.429
1516,9095.000
1517,9031.714
1518,8924.571
1519,8843.286
1520,8769.857
1521,8734.429
1522,8755.429
1523,8782.143
1524,8796.714
1525,8810.429
1526,8802.571
1527,8841.143
1528,8971.286
1529,9109.143
