Distance_(pixels),Gray_Value
889,10359.000
890,10333.375
891,10284.125
892,10223.500
893,10154.875
894,10016.500
895,9835.750
896,9722.000
897,9723.625
898,9781.250
899,9908.375
900,10056.375
901,10172.125
902,10208.500
903,10206.125
904,10206.750
905,10230.500
906,10237.125
907,10215.625
908,10195.375
909,10143.250
910,10091.250
911,10049.500
912,9994.875
913,9942.250
914,9908.875
915,9938.250
916,9996.750
917,10062.875
918,10095.375
919,10119.250
920,10160.000
921,10168.625
922,10123.750
923,10079.875
924,10030.625
925,10000.250
926,10007.375
927,10023.500
928,10053.875
929,10076.625
930,10132.875
931,10207.250
932,10249.250
933,10245.875
934,10236.375
935,10241.625
936,10266.125
937,10303.000
938,10326.375
939,10363.625
940,10408.125
941,10440.625
942,10471.000
943,10479.750
944,10482.000
945,10488.500
946,10466.500
947,10444.250
948,10444.500
949,10448.250
950,10476.625
951,10526.750
952,10578.375
953,10635.000
954,10692.625
955,10748.625
956,10748.500
957,10710.500
958,10676.375
959,10633.125
960,10579.625
961,10527.000
962,10474.375
963,10439.750
964,10460.000
965,10518.500
966,10560.875
967,10592.250
968,10636.125
969,10647.625
970,10621.125
971,10601.875
972,10627.375
973,10618.875
974,10600.000
975,10571.875
976,10519.750
977,10465.500
978,10413.750
979,10408.125
980,10412.750
981,10392.375
982,10446.625
983,10467.875
984,10440.500
985,10441.000
986,10437.000
987,10413.875
988,10337.375
989,10199.125
990,9970.875
991,9648.500
992,9378.500
993,9309.875
994,9400.250
995,9550.750
996,9722.875
997,9866.500
998,9963.875
999,10024.875
1000,10028.750
1001,10032.625
1002,9981.625
1003,9908.250
1004,9898.000
1005,9898.625
1006,9953.000
1007,10065.500
1008,10165.625
1009,10256.625
1010,10259.625
1011,10166.625
1012,10022.500
1013,9876.625
1014,9771.625
1015,9744.125
1016,9782.000
1017,9865.000
1018,10008.125
1019,10122.500
1020,10168.500
1021,10224.750
1022,10295.875
1023,10308.625
1024,10255.500
1025,10215.625
1026,10174.625
1027,10104.500
1028,10018.500
1029,9937.250
1030,9836.250
1031,9784.625
1032,9792.875
1033,9859.625
1034,9900.625
1035,9928.125
1036,9892.250
1037,9754.750
1038,9536.875
1039,9328.250
1040,9232.875
1041,9283.375
1042,9471.250
1043,9706.125
1044,9895.250
1045,10016.375
1046,10107.375
1047,10177.250
1048,10223.625
1049,10243.000
1050,10289.625
1051,10336.500
1052,10370.500
1053,10374.000
1054,10379.125
1055,10416.750
1056,10412.250
1057,10385.000
1058,10337.875
1059,10266.750
1060,10187.125
1061,10147.375
1062,10155.500
1063,10211.250
1064,10262.375
1065,10344.875
1066,10389.750
1067,10446.750
1068,10482.250
1069,10475.875
1070,10494.250
1071,10475.750
1072,10448.375
1073,10425.500
1074,10391.375
1075,10336.125
1076,10286.000
1077,10231.250
1078,10145.000
1079,10082.125
1080,10056.375
1081,10050.875
1082,10094.625
1083,10149.625
1084,10247.125
1085,10302.375
1086,10338.125
1087,10365.250
1088,10392.500
1089,10437.625
1090,10463.875
1091,10436.250
1092,10426.750
1093,10440.375
1094,10403.375
1095,10388.750
1096,10349.750
1097,10318.250
1098,10329.125
1099,10360.625
1100,10407.875
1101,10453.625
1102,10497.625
1103,10525.250
1104,10514.875
1105,10511.000
1106,10477.875
1107,10464.250
1108,10476.125
1109,10471.125
1110,10461.375
1111,10414.500
1112,10341.500
1113,10340.250
1114,10294.375
1115,10184.000
1116,10075.250
1117,9955.750
1118,9905.375
1119,9963.750
1120,10013.250
1121,10036.375
1122,10097.125
1123,10134.500
1124,10077.375
1125,9983.375
1126,9877.875
1127,9615.375
1128,9146.875
1129,8515.375
1130,7839.000
1131,7395.375
1132,7338.500
1133,7642.750
1134,8189.375
1135,8759.000
1136,9257.750
1137,9557.250
1138,9633.500
1139,9623.000
1140,9654.250
1141,9702.250
1142,9719.000
1143,9785.875
1144,9789.625
1145,9705.375
1146,9503.750
1147,9133.500
1148,8621.375
1149,8102.250
1150,7731.125
1151,7601.875
1152,7687.375
1153,7948.500
1154,8328.000
1155,8724.375
1156,9032.000
1157,9270.500
1158,9433.000
1159,9504.500
1160,9511.625
1161,9424.750
1162,9179.500
1163,8830.125
1164,8574.625
1165,8508.500
1166,8707.625
1167,9052.250
1168,9422.000
1169,9759.125
1170,9974.625
1171,10104.375
1172,10209.250
1173,10267.500
1174,10242.625
1175,10196.625
1176,10168.250
1177,10091.875
1178,9991.625
1179,9989.000
1180,9997.875
1181,10013.125
1182,10046.250
1183,10079.750
1184,10066.875
1185,10101.000
1186,10134.500
1187,10209.625
1188,10303.125
1189,10372.500
1190,10408.875
1191,10443.500
1192,10485.250
1193,10456.375
1194,10423.000
1195,10410.625
1196,10410.000
1197,10392.750
