Distance_(pixels),Gray_Value
999,7168.750
1000,7147.750
1001,7091.250
1002,7025.000
1003,7001.500
1004,7002.750
1005,7035.750
1006,7146.250
1007,7244.750
1008,7343.000
1009,7414.500
1010,7437.750
1011,7430.000
1012,7412.250
1013,7261.500
1014,6979.000
1015,6877.750
1016,7019.500
1017,7186.750
1018,7324.750
1019,7421.000
1020,7481.000
1021,7545.500
1022,7588.000
1023,7613.750
1024,7599.250
1025,7540.000
1026,7471.000
1027,7386.750
1028,7326.250
1029,7280.000
1030,7244.250
1031,7248.500
1032,7288.000
1033,7359.500
1034,7444.750
1035,7474.500
1036,7413.000
1037,7169.750
1038,6882.750
1039,6751.250
1040,6854.750
1041,7085.500
1042,7313.250
1043,7501.000
1044,7590.500
1045,7615.500
1046,7642.250
1047,7674.000
1048,7707.250
1049,7742.500
1050,7767.250
1051,7789.750
1052,7778.500
1053,7804.000
1054,7799.250
1055,7791.750
1056,7786.750
1057,7729.500
1058,7597.750
1059,7469.250
1060,7404.250
1061,7355.000
1062,7395.750
1063,7468.750
1064,7495.500
1065,7520.000
1066,7488.000
1067,7461.750
1068,7453.500
1069,7430.750
1070,7436.500
1071,7428.500
1072,7397.750
1073,7378.250
1074,7367.500
1075,7352.500
1076,7306.750
1077,7253.000
1078,7211.000
1079,7146.500
1080,7112.000
1081,7094.750
1082,7160.500
1083,7240.750
1084,7283.750
1085,7302.250
1086,7307.250
1087,7323.750
1088,7292.500
1089,7291.750
1090,7279.000
1091,7274.250
1092,7277.750
1093,7286.750
1094,7269.250
1095,7223.750
1096,7179.750
1097,7170.000
1098,7218.750
1099,7257.750
1100,7309.250
1101,7354.250
1102,7349.250
1103,7331.000
1104,7366.250
1105,7387.750
1106,7366.500
1107,7364.000
1108,7371.500
1109,7339.750
1110,7317.500
1111,7323.500
1112,7249.000
1113,7205.250
1114,7207.000
1115,7181.500
1116,7142.500
1117,7028.750
1118,6860.000
1119,6831.000
1120,6902.000
1121,6935.750
1122,6947.750
1123,6926.750
1124,6878.250
1125,6825.500
1126,6731.000
1127,6474.250
1128,5995.000
1129,5413.500
1130,4943.750
1131,4829.000
1132,5138.250
1133,5633.250
1134,6109.000
1135,6475.750
1136,6721.500
1137,6854.000
1138,6835.500
1139,6733.000
1140,6663.000
1141,6725.500
1142,6825.000
1143,6883.250
1144,6909.500
1145,6844.750
1146,6643.250
1147,6277.250
1148,5801.750
1149,5415.250
1150,5302.000
1151,5435.500
1152,5662.250
1153,5938.500
1154,6247.250
1155,6498.250
1156,6672.000
1157,6765.000
1158,6798.500
1159,6815.750
1160,6759.250
1161,6575.500
1162,6257.500
1163,5895.500
1164,5784.000
1165,5974.000
1166,6298.250
1167,6598.250
1168,6818.500
1169,6963.750
1170,7051.000
1171,7099.000
1172,7146.250
1173,7192.500
1174,7168.250
1175,7156.250
1176,7144.750
1177,7069.750
1178,6964.750
1179,6901.000
1180,6915.250
1181,6953.000
1182,6992.250
1183,6994.500
1184,6997.750
1185,6997.500
1186,7060.000
1187,7113.250
1188,7166.250
1189,7233.250
1190,7261.250
1191,7250.750
1192,7254.250
1193,7266.000
1194,7255.000
1195,7230.250
1196,7222.000
1197,7220.500
1198,7214.500
1199,7183.250
1200,7179.250
1201,7195.500
1202,7169.500
1203,7116.250
1204,7037.250
1205,7027.750
1206,7051.250
1207,7090.500
1208,7093.250
1209,7087.000
1210,7101.250
1211,7079.750
1212,7063.750
1213,7077.250
1214,7077.250
1215,7083.250
1216,7088.250
1217,7100.000
1218,7074.000
1219,7041.000
1220,7009.000
1221,6921.500
1222,6797.750
1223,6631.250
1224,6400.000
1225,5937.500
1226,5317.500
1227,4751.500
1228,4456.500
1229,4646.000
1230,5186.500
1231,5789.250
1232,6271.250
1233,6603.000
1234,6801.750
1235,6876.500
1236,6923.500
1237,6968.000
1238,6997.250
1239,7009.250
1240,7032.250
1241,7057.750
1242,7061.250
1243,6990.750
1244,6883.000
1245,6695.250
1246,6426.250
1247,6199.500
1248,6153.750
1249,6257.500
1250,6468.500
1251,6661.000
1252,6776.250
1253,6866.500
1254,6947.000
1255,7022.250
1256,7106.500
1257,7123.500
1258,7140.750
1259,7128.750
1260,7040.750
1261,6886.500
1262,6735.500
1263,6639.000
1264,6691.500
1265,6857.250
1266,7019.250
1267,7148.500
1268,7173.750
1269,7130.250
1270,7137.000
1271,7143.500
1272,7139.250
1273,7100.500
1274,7129.000
1275,7251.000
1276,7308.250
1277,7347.500
1278,7324.250
1279,7313.500
1280,7328.750
1281,7321.500
1282,7268.250
1283,7199.250
1284,7224.750
1285,7299.750
1286,7349.750
1287,7382.750
1288,7380.250
1289,7391.750
1290,7400.250
1291,7401.500
1292,7365.250
1293,7334.000
1294,7296.500
1295,7222.750
1296,7146.750
1297,7099.500
1298,7036.250
1299,7063.500
1300,7114.250
1301,7175.750
1302,7233.250
1303,7278.500
1304,7337.750
1305,7332.000
1306,7290.500
1307,7246.500
1308,7157.250
1309,7050.750
1310,7038.500
1311,7122.000
1312,7225.000
1313,7310.750
1314,7427.750
1315,7520.750
1316,7562.000
1317,7603.250
1318,7597.000
1319,7592.250
1320,7646.250
1321,7663.750
1322,7638.000
1323,7640.250
1324,7633.000
1325,7642.500
1326,7700.250
